global_step,epoch,lr,train_loss_step
5011,4,0.001,0.042705923318862915
5012,4,0.001,0.048315100371837616
5013,4,0.001,0.05216491222381592
5014,4,0.001,0.045949287712574005
5015,4,0.001,0.045486923307180405
5016,4,0.001,0.036192189902067184
5017,4,0.001,0.03630031645298004
5018,4,0.001,0.058875322341918945
5019,4,0.001,0.03732379898428917
5020,4,0.001,0.035538263618946075
5021,4,0.001,0.036910876631736755
5022,4,0.001,0.051547374576330185
5023,4,0.001,0.04299066960811615
5024,4,0.001,0.03340747207403183
5025,4,0.001,0.051984094083309174
5026,4,0.001,0.03709205612540245
5027,4,0.001,0.03513610363006592
5028,4,0.001,0.04817819595336914
5029,4,0.001,0.04516112059354782
5030,4,0.001,0.05558101087808609
5031,4,0.001,0.0275421105325222
5032,4,0.001,0.03214152529835701
5033,4,0.001,0.0354209840297699
5034,4,0.001,0.04137367755174637
5035,4,0.001,0.035597458481788635
5036,4,0.001,0.049922361969947815
5037,4,0.001,0.03344742953777313
5038,4,0.001,0.03818902000784874
5039,4,0.001,0.03952731192111969
5040,4,0.001,0.041941870003938675
5041,4,0.001,0.05993261560797691
5042,4,0.001,0.04904482513666153
5043,4,0.001,0.06002238020300865
5044,4,0.001,0.042482227087020874
5045,4,0.001,0.04642810672521591
5046,4,0.001,0.051057182252407074
5047,4,0.001,0.035120539367198944
5048,4,0.001,0.03865973278880119
5049,4,0.001,0.0338386632502079
5050,4,0.001,0.04195428639650345
5051,4,0.001,0.048704084008932114
5052,4,0.001,0.0485236793756485
5053,4,0.001,0.20354534685611725
5054,4,0.001,0.028800902888178825
5055,4,0.001,0.041641537100076675
5056,4,0.001,0.04045246168971062
5057,4,0.001,0.059387415647506714
5058,4,0.001,0.04171477630734444
5059,4,0.001,0.06050977110862732
5060,4,0.001,0.06031826138496399
5061,4,0.001,0.05415470898151398
5062,4,0.001,0.0420021191239357
5063,4,0.001,0.05349240079522133
5064,4,0.001,0.08228937536478043
5065,4,0.001,0.06897114217281342
5066,4,0.001,0.04528067633509636
5067,4,0.001,0.03989846631884575
5068,4,0.001,0.038264453411102295
5069,4,0.001,0.04540666937828064
5070,4,0.001,0.05721405893564224
5071,4,0.001,0.05322743579745293
5072,4,0.001,0.04909690469503403
5073,4,0.001,0.03903835266828537
5074,4,0.001,0.04724778234958649
5075,4,0.001,0.05568531155586243
5076,4,0.001,0.04111447185277939
5077,4,0.001,0.036082781851291656
5078,4,0.001,0.03684258460998535
5079,4,0.001,0.044452182948589325
5080,4,0.001,0.0350094735622406
5081,4,0.001,0.02905757911503315
5082,4,0.001,0.0353536456823349
5083,4,0.001,0.046201348304748535
5084,4,0.001,0.045392073690891266
5085,4,0.001,0.038260094821453094
5086,4,0.001,0.03675195574760437
5087,4,0.001,0.03676644712686539
5088,4,0.001,0.03503012657165527
5089,4,0.001,0.053028568625450134
5090,4,0.001,0.03819314390420914
5091,4,0.001,0.03850815072655678
5092,4,0.001,0.047327980399131775
5093,4,0.001,0.055681098252534866
5094,4,0.001,0.05084795132279396
5095,4,0.001,0.04439767450094223
5096,4,0.001,0.04240763187408447
5097,4,0.001,0.0443078950047493
5098,4,0.001,0.04695301130414009
5099,4,0.001,0.058824505656957626
5100,4,0.001,0.031883567571640015
5101,4,0.001,0.03642060607671738
5102,4,0.001,0.031974442303180695
5103,4,0.001,0.048617325723171234
5104,4,0.001,0.04384695738554001
5105,4,0.001,0.040618278086185455
5106,4,0.001,0.04417617991566658
5107,4,0.001,0.038009971380233765
5108,4,0.001,0.03822033852338791
5109,4,0.001,0.03411227464675903
5110,4,0.001,0.030814114958047867
5111,4,0.001,0.033506833016872406
5112,4,0.001,0.0394439771771431
5113,4,0.001,0.05485911667346954
5114,4,0.001,0.030234547331929207
5115,4,0.001,0.034074567258358
5116,4,0.001,0.050915174186229706
5117,4,0.001,0.07361158728599548
5118,4,0.001,0.07646091282367706
5119,4,0.001,0.050643473863601685
5120,4,0.001,0.04152936860918999
5121,4,0.001,0.030806470662355423
5122,4,0.001,0.0474800206720829
5123,4,0.001,0.0629538744688034
5124,4,0.001,0.04990548640489578
5125,4,0.001,0.04761172831058502
5126,4,0.001,0.04693002998828888
5127,4,0.001,0.037571750581264496
5128,4,0.001,0.03452961519360542
5129,4,0.001,0.0423489473760128
5130,4,0.001,0.04516509920358658
5131,4,0.001,0.039500892162323
5132,4,0.001,0.03920365869998932
5133,4,0.001,0.03619924560189247
5134,4,0.001,0.038237422704696655
5135,4,0.001,0.03909621015191078
5136,4,0.001,0.042621251195669174
5137,4,0.001,0.04255886375904083
5138,4,0.001,0.03445887565612793
5139,4,0.001,0.032411158084869385
5140,4,0.001,0.03835603594779968
5141,4,0.001,0.04808421432971954
5142,4,0.001,0.03941800817847252
5143,4,0.001,0.04512559995055199
5144,4,0.001,0.042779214680194855
5145,4,0.001,0.06218886002898216
5146,4,0.001,0.04091094434261322
5147,4,0.001,0.03821080923080444
5148,4,0.001,0.041008979082107544
5149,4,0.001,0.047659825533628464
5150,4,0.001,0.04541979730129242
5151,4,0.001,0.05227433517575264
5152,4,0.001,0.04573974758386612
5153,4,0.001,0.041629478335380554
5154,4,0.001,0.05286744236946106
5155,4,0.001,0.09209965914487839
5156,4,0.001,0.05587942898273468
5157,4,0.001,0.047852352261543274
5158,4,0.001,0.050108589231967926
5159,4,0.001,0.043279148638248444
5160,4,0.001,0.040442269295454025
5161,4,0.001,0.04761967062950134
5162,4,0.001,0.04231741651892662
5163,4,0.001,0.04369105398654938
5164,4,0.001,0.05851159989833832
5165,4,0.001,0.03355162590742111
5166,4,0.001,0.06023431569337845
5167,4,0.001,0.04711728170514107
5168,4,0.001,0.04085218906402588
5169,4,0.001,0.07194581627845764
5170,4,0.001,0.047436270862817764
5171,4,0.001,0.04199446365237236
5172,4,0.001,0.03479345887899399
5173,4,0.001,0.05292225256562233
5174,4,0.001,0.04084807634353638
5175,4,0.001,0.05403004586696625
5176,4,0.001,0.04594643414020538
5177,4,0.001,0.047312602400779724
5178,4,0.001,0.03940638154745102
5179,4,0.001,0.03936479240655899
5180,4,0.001,0.037268832325935364
5181,4,0.001,0.04286421090364456
5182,4,0.001,0.06304842233657837
5183,4,0.001,0.036828987300395966
5184,4,0.001,0.03826542943716049
5185,4,0.001,0.03347045183181763
5186,4,0.001,0.06621935963630676
5187,4,0.001,0.055138662457466125
5188,4,0.001,0.0537039190530777
5189,4,0.001,0.0585569404065609
5190,4,0.001,0.04008055850863457
5191,4,0.001,0.04042843356728554
5192,4,0.001,0.049683209508657455
5193,4,0.001,0.0348527729511261
5194,4,0.001,0.05325763672590256
5195,4,0.001,0.04202798008918762
5196,4,0.001,0.049462221562862396
5197,4,0.001,0.061153706163167953
5198,4,0.001,0.03834812343120575
5199,4,0.001,0.03617440536618233
5200,4,0.001,0.039503954350948334
5201,4,0.001,0.03971705213189125
5202,4,0.001,0.032175153493881226
5203,4,0.001,0.03981733322143555
5204,4,0.001,0.04136168956756592
5205,4,0.001,0.03111976757645607
5206,4,0.001,0.040040768682956696
5207,4,0.001,0.06702427566051483
5208,4,0.001,0.06319890916347504
5209,4,0.001,0.04189382866024971
5210,4,0.001,0.06369909644126892
5211,4,0.001,0.04124847799539566
5212,4,0.001,0.03198764845728874
5213,4,0.001,0.039458267390728
5214,4,0.001,0.06664101779460907
5215,4,0.001,0.0405232273042202
5216,4,0.001,0.04873764142394066
5217,4,0.001,0.04118024557828903
5218,4,0.001,0.03822395205497742
5219,4,0.001,0.04438283294439316
5220,4,0.001,0.0449596643447876
5221,4,0.001,0.07777686417102814
5222,4,0.001,0.04761185497045517
5223,4,0.001,0.0435771569609642
5224,4,0.001,0.04112948477268219
5225,4,0.001,0.04109122231602669
5226,4,0.001,0.04922699183225632
5227,4,0.001,0.0299281757324934
5228,4,0.001,0.047669343650341034
5229,4,0.001,0.04119807481765747
5230,4,0.001,0.05439823493361473
5231,4,0.001,0.050576843321323395
5232,4,0.001,0.05775236338376999
5233,4,0.001,0.06710590422153473
5234,4,0.001,0.03829692304134369
5235,4,0.001,0.040156539529561996
5236,4,0.001,0.057394735515117645
5237,4,0.001,0.04845239594578743
5238,4,0.001,0.046248190104961395
5239,4,0.001,0.05423710495233536
5240,4,0.001,0.03357209265232086
5241,4,0.001,0.04347525164484978
5242,4,0.001,0.031867463141679764
5243,4,0.001,0.043693289160728455
5244,4,0.001,0.058392200618982315
5245,4,0.001,0.04243413358926773
5246,4,0.001,0.04744826629757881
5247,4,0.001,0.04322323948144913
5248,4,0.001,0.03885113447904587
5249,4,0.001,0.05188475549221039
5250,4,0.001,0.03572113439440727
5251,4,0.001,0.08432596921920776
5252,4,0.001,0.03319181501865387
5253,4,0.001,0.04534074664115906
5254,4,0.001,0.03802992403507233
5255,4,0.001,0.048740070313215256
5256,4,0.001,0.04467962682247162
5257,4,0.001,0.04386468604207039
5258,4,0.001,0.03814276307821274
5259,4,0.001,0.05385715514421463
5260,4,0.001,0.045042917132377625
5261,4,0.001,0.0390370711684227
5262,4,0.001,0.04848691076040268
5263,4,0.001,0.04145023226737976
5264,4,0.001,0.08333052694797516
5265,4,0.001,0.0355171374976635
5266,4,0.001,0.03394013270735741
5267,4,0.001,0.043604813516139984
5268,4,0.001,0.0439990758895874
5269,4,0.001,0.036437951028347015
5270,4,0.001,0.0429445318877697
5271,4,0.001,0.04779274761676788
5272,4,0.001,0.03857409581542015
5273,4,0.001,0.04228193685412407
5274,4,0.001,0.04548100754618645
5275,4,0.001,0.029538732022047043
5276,4,0.001,0.050116464495658875
5277,4,0.001,0.03671915829181671
5278,4,0.001,0.04298166558146477
5279,4,0.001,0.04631168395280838
5280,4,0.001,0.05364318937063217
5281,4,0.001,0.04969187080860138
5282,4,0.001,0.05264028161764145
5283,4,0.001,0.041986651718616486
5284,4,0.001,0.04676947370171547
5285,4,0.001,0.03507046401500702
5286,4,0.001,0.05170111358165741
5287,4,0.001,0.04428975284099579
5288,4,0.001,0.04075833782553673
5289,4,0.001,0.040132708847522736
5290,4,0.001,0.038206152617931366
5291,4,0.001,0.05713862180709839
5292,4,0.001,0.04630964249372482
5293,4,0.001,0.04904930293560028
5294,4,0.001,0.032386526465415955
5295,4,0.001,0.0388045459985733
5296,4,0.001,0.038762930780649185
5297,4,0.001,0.05133181810379028
5298,4,0.001,0.03424181044101715
5299,4,0.001,0.04069390147924423
5300,4,0.001,0.04503607749938965
5301,4,0.001,0.037677183747291565
5302,4,0.001,0.046364858746528625
5303,4,0.001,0.03280562534928322
5304,4,0.001,0.05267813056707382
5305,4,0.001,0.03752227872610092
5306,4,0.001,0.03633947670459747
5307,4,0.001,0.0443706139922142
5308,4,0.001,0.042945727705955505
5309,4,0.001,0.04271077364683151
5310,4,0.001,0.038098037242889404
5311,4,0.001,0.040048688650131226
5312,4,0.001,0.05045337975025177
5313,4,0.001,0.044747479259967804
5314,4,0.001,0.040066733956336975
5315,4,0.001,0.04439714178442955
5316,4,0.001,0.042999476194381714
5317,4,0.001,0.05656738579273224
5318,4,0.001,0.0475933700799942
5319,4,0.001,0.041372254490852356
5320,4,0.001,0.05300029739737511
5321,4,0.001,0.052392251789569855
5322,4,0.001,0.040373556315898895
5323,4,0.001,0.03221148997545242
5324,4,0.001,0.039252832531929016
5325,4,0.001,0.10417651385068893
5326,4,0.001,0.0400664284825325
5327,4,0.001,0.034339480102062225
5328,4,0.001,0.04752853885293007
5329,4,0.001,0.04099555313587189
5330,4,0.001,0.0577811673283577
5331,4,0.001,0.04720547795295715
5332,4,0.001,0.03655315935611725
5333,4,0.001,0.03733881562948227
5334,4,0.001,0.04717852920293808
5335,4,0.001,0.03632824122905731
5336,4,0.001,0.04175015538930893
5337,4,0.001,0.03939047455787659
5338,4,0.001,0.04414653778076172
5339,4,0.001,0.04990626126527786
5340,4,0.001,0.04345552623271942
5341,4,0.001,0.04424045607447624
5342,4,0.001,0.04896952211856842
5343,4,0.001,0.05097292363643646
5344,4,0.001,0.03515134006738663
5345,4,0.001,0.03672102838754654
5346,4,0.001,0.04030871391296387
5347,4,0.001,0.03870125114917755
5348,4,0.001,0.04606010764837265
5349,4,0.001,0.04612891376018524
5350,4,0.001,0.03611777722835541
5351,4,0.001,0.03356137126684189
5352,4,0.001,0.08741781115531921
5353,4,0.001,0.04926217347383499
5354,4,0.001,0.03800801932811737
5355,4,0.001,0.04084363952279091
5356,4,0.001,0.047900669276714325
5357,4,0.001,0.05606154352426529
5358,4,0.001,0.036049749702215195
5359,4,0.001,0.03942062705755234
5360,4,0.001,0.04198450967669487
5361,4,0.001,0.04102807492017746
5362,4,0.001,0.04728381335735321
5363,4,0.001,0.05087403208017349
5364,4,0.001,0.04079190269112587
5365,4,0.001,0.055055443197488785
5366,4,0.001,0.03763354942202568
5367,4,0.001,0.0543307289481163
5368,4,0.001,0.03485714644193649
5369,4,0.001,0.04758910834789276
5370,4,0.001,0.03853999078273773
5371,4,0.001,0.03503517434000969
5372,4,0.001,0.034305840730667114
5373,4,0.001,0.05139145255088806
5374,4,0.001,0.04737057536840439
5375,4,0.001,0.04396313428878784
5376,4,0.001,0.026096634566783905
5377,4,0.001,0.04658246785402298
5378,4,0.001,0.043540194630622864
5379,4,0.001,0.048824287950992584
5380,4,0.001,0.03643470257520676
5381,4,0.001,0.037976786494255066
5382,4,0.001,0.04152429848909378
5383,4,0.001,0.04476119577884674
5384,4,0.001,0.0416681244969368
5385,4,0.001,0.05876750499010086
5386,4,0.001,0.03697130084037781
5387,4,0.001,0.037931911647319794
5388,4,0.001,0.04257494956254959
5389,4,0.001,0.02987159974873066
5390,4,0.001,0.051550861448049545
5391,4,0.001,0.036196283996105194
5392,4,0.001,0.0386955700814724
5393,4,0.001,0.040472328662872314
5394,4,0.001,0.04468921571969986
5395,4,0.001,0.033532023429870605
5396,4,0.001,0.036387935280799866
5397,4,0.001,0.03405708447098732
5398,4,0.001,0.04795201122760773
5399,4,0.001,0.04241618514060974
5400,4,0.001,0.03974155709147453
5401,4,0.001,0.052867405116558075
5402,4,0.001,0.04606609791517258
5403,4,0.001,0.04757465422153473
5404,4,0.001,0.04993952065706253
5405,4,0.001,0.045591775327920914
5406,4,0.001,0.04263202100992203
5407,4,0.001,0.05368167161941528
5408,4,0.001,0.03717762604355812
5409,4,0.001,0.03073718212544918
5410,4,0.001,0.04193528741598129
5411,4,0.001,0.03971927613019943
5412,4,0.001,0.04071055352687836
5413,4,0.001,0.043200042098760605
5414,4,0.001,0.03107229247689247
5415,4,0.001,0.04094691574573517
5416,4,0.001,0.03777410089969635
5417,4,0.001,0.041747093200683594
5418,4,0.001,0.051249194890260696
5419,4,0.001,0.05581521615386009
5420,4,0.001,0.04267565906047821
5421,4,0.001,0.039621323347091675
5422,4,0.001,0.046737685799598694
5423,4,0.001,0.049527205526828766
5424,4,0.001,0.048095718026161194
5425,4,0.001,0.05389747768640518
5426,4,0.001,0.046318117529153824
5427,4,0.001,0.06332246214151382
5428,4,0.001,0.03200732171535492
5429,4,0.001,0.05327485501766205
5430,4,0.001,0.03679099306464195
5431,4,0.001,0.03195109963417053
5432,4,0.001,0.04726452752947807
5433,4,0.001,0.04815853387117386
5434,4,0.001,0.03416544944047928
5435,4,0.001,0.04467126727104187
5436,4,0.001,0.03346164524555206
5437,4,0.001,0.036795638501644135
5438,4,0.001,0.04816094785928726
5439,4,0.001,0.04648290574550629
5440,4,0.001,0.040410421788692474
5441,4,0.001,0.05000410974025726
5442,4,0.001,0.04785331338644028
5443,4,0.001,0.038606010377407074
5444,4,0.001,0.035142529755830765
5445,4,0.001,0.051950983703136444
5446,4,0.001,0.03678882122039795
5447,4,0.001,0.04010627046227455
5448,4,0.001,0.04690329357981682
5449,4,0.001,0.04091573506593704
5450,4,0.001,0.03566345199942589
5451,4,0.001,0.04714776575565338
5452,4,0.001,0.04319004714488983
5453,4,0.001,0.038227081298828125
5454,4,0.001,0.04074358195066452
5455,4,0.001,0.04641769826412201
5456,4,0.001,0.08253176510334015
5457,4,0.001,0.0436728373169899
5458,4,0.001,0.042478468269109726
5459,4,0.001,0.03460138291120529
5460,4,0.001,0.042209871113300323
5461,4,0.001,0.038224972784519196
5462,4,0.001,0.04109286516904831
5463,4,0.001,0.04652450978755951
5464,4,0.001,0.037869349122047424
5465,4,0.001,0.042608246207237244
5466,4,0.001,0.04821345955133438
5467,4,0.001,0.04476437345147133
5468,4,0.001,0.028187338262796402
5469,4,0.001,0.04226317256689072
5470,4,0.001,0.04581325501203537
5471,4,0.001,0.04282400757074356
5472,4,0.001,0.0442577563226223
5473,4,0.001,0.04413192719221115
5474,4,0.001,0.0441427081823349
5475,4,0.001,0.039778754115104675
5476,4,0.001,0.03519420325756073
5477,4,0.001,0.04241034761071205
5478,4,0.001,0.035523831844329834
5479,4,0.001,0.04404694214463234
5480,4,0.001,0.04406075179576874
5481,4,0.001,0.033125706017017365
5482,4,0.001,0.02908807247877121
5483,4,0.001,0.05663405358791351
5484,4,0.001,0.039965033531188965
5485,4,0.001,0.04166898876428604
5486,4,0.001,0.039968155324459076
5487,4,0.001,0.047200966626405716
5488,4,0.001,0.07640212774276733
5489,4,0.001,0.03879127651453018
5490,4,0.001,0.04837280139327049
5491,4,0.001,0.045130934566259384
5492,4,0.001,0.035224996507167816
5493,4,0.001,0.049416836351156235
5494,4,0.001,0.046261828392744064
5495,4,0.001,0.03937573730945587
5496,4,0.001,0.039465826004743576
5497,4,0.001,0.03972431644797325
5498,4,0.001,0.04536345601081848
5499,4,0.001,0.04291362315416336
5500,4,0.001,0.03796546161174774
5501,4,0.001,0.04489998519420624
5502,4,0.001,0.04072457551956177
5503,4,0.001,0.0447111576795578
5504,4,0.001,0.03589482232928276
5505,4,0.001,0.03578060120344162
5506,4,0.001,0.025598615407943726
5507,4,0.001,0.06139303371310234
5508,4,0.001,0.04910255968570709
5509,4,0.001,0.028778476640582085
5510,4,0.001,0.04221842437982559
5511,4,0.001,0.04550793394446373
5512,4,0.001,0.03477657958865166
5513,4,0.001,0.05197973549365997
5514,4,0.001,0.08416127413511276
5515,4,0.001,0.04246973246335983
5516,4,0.001,0.0357799157500267
5517,4,0.001,0.04323938861489296
5518,4,0.001,0.043885692954063416
5519,4,0.001,0.05129536613821983
5520,4,0.001,0.033568140119314194
5521,4,0.001,0.04343930631875992
5522,4,0.001,0.03339423984289169
5523,4,0.001,0.040651097893714905
5524,4,0.001,0.041185881942510605
5525,4,0.001,0.038333021104335785
5526,4,0.001,0.03696492314338684
5527,4,0.001,0.04576840624213219
5528,4,0.001,0.058299098163843155
5529,4,0.001,0.04399685561656952
5530,4,0.001,0.03718734160065651
5531,4,0.001,0.04243353754281998
5532,4,0.001,0.06502830982208252
5533,4,0.001,0.049316130578517914
5534,4,0.001,0.06360828876495361
5535,4,0.001,0.037996403872966766
5536,4,0.001,0.035205334424972534
5537,4,0.001,0.045136451721191406
5538,4,0.001,0.055613722652196884
5539,4,0.001,0.04909089207649231
5540,4,0.001,0.04267103970050812
5541,4,0.001,0.040291644632816315
5542,4,0.001,0.05988005921244621
5543,4,0.001,0.047245562076568604
5544,4,0.001,0.07189443707466125
5545,4,0.001,0.11332681030035019
5546,4,0.001,0.04633139818906784
5547,4,0.001,0.046971313655376434
5548,4,0.001,0.05939129739999771
5549,4,0.001,0.04296772927045822
5550,4,0.001,0.05711665377020836
5551,4,0.001,0.04052440822124481
5552,4,0.001,0.08110515028238297
5553,4,0.001,0.048271194100379944
5554,4,0.001,0.04783916473388672
5555,4,0.001,0.05444241315126419
5556,4,0.001,0.05614717677235603
5557,4,0.001,0.04133174568414688
5558,4,0.001,0.05656479299068451
5559,4,0.001,0.04356924071907997
5560,4,0.001,0.03522755205631256
5561,4,0.001,0.0574953593313694
5562,4,0.001,0.03153081238269806
5563,4,0.001,0.05110325664281845
5564,4,0.001,0.05268363654613495
5565,4,0.001,0.04765167087316513
5566,4,0.001,0.04676557332277298
5567,4,0.001,0.05638278275728226
5568,4,0.001,0.03878676891326904
5569,4,0.001,0.045486822724342346
5570,4,0.001,0.04357251897454262
5571,4,0.001,0.05884726345539093
5572,4,0.001,0.049199409782886505
5573,4,0.001,0.028642673045396805
5574,4,0.001,0.036363039165735245
5575,4,0.001,0.04296234995126724
5576,4,0.001,0.043708108365535736
5577,4,0.001,0.04099244996905327
5578,4,0.001,0.037418484687805176
5579,4,0.001,0.035275980830192566
5580,4,0.001,0.05757240578532219
5581,4,0.001,0.04862632602453232
5582,4,0.001,0.051399946212768555
5583,4,0.001,0.03565516322851181
5584,4,0.001,0.03493553400039673
5585,4,0.001,0.07809378206729889
5586,4,0.001,0.03721302002668381
5587,4,0.001,0.043414320796728134
5588,4,0.001,0.03896334394812584
5589,4,0.001,0.04718475043773651
5590,4,0.001,0.042130596935749054
5591,4,0.001,0.03535495325922966
5592,4,0.001,0.04335917532444
5593,4,0.001,0.04571201652288437
5594,4,0.001,0.03456984460353851
5595,4,0.001,0.039311666041612625
5596,4,0.001,0.031224258244037628
5597,4,0.001,0.04018183425068855
5598,4,0.001,0.04315689206123352
5599,4,0.001,0.03749489411711693
5600,5,0.001,0.03842734545469284
5601,5,0.001,0.04030471667647362
5602,5,0.001,0.04351034760475159
5603,5,0.001,0.04051250219345093
5604,5,0.001,0.045497652143239975
5605,5,0.001,0.039113275706768036
5606,5,0.001,0.04533711448311806
5607,5,0.001,0.04643794894218445
5608,5,0.001,0.0401095375418663
5609,5,0.001,0.04080704599618912
5610,5,0.001,0.05740860849618912
5611,5,0.001,0.03726912662386894
5612,5,0.001,0.04912317544221878
5613,5,0.001,0.05848391726613045
5614,5,0.001,0.05011758580803871
5615,5,0.001,0.061093639582395554
5616,5,0.001,0.035941265523433685
5617,5,0.001,0.043812572956085205
5618,5,0.001,0.05026330426335335
5619,5,0.001,0.04530414938926697
5620,5,0.001,0.04409440606832504
5621,5,0.001,0.03249819576740265
5622,5,0.001,0.04983275383710861
5623,5,0.001,0.044833965599536896
5624,5,0.001,0.04211803525686264
5625,5,0.001,0.03137456625699997
5626,5,0.001,0.04401644319295883
5627,5,0.001,0.030722105875611305
5628,5,0.001,0.03601159155368805
5629,5,0.001,0.03390784189105034
5630,5,0.001,0.04165581241250038
5631,5,0.001,0.02981799654662609
5632,5,0.001,0.04080190882086754
5633,5,0.001,0.03351780027151108
5634,5,0.001,0.03788270056247711
5635,5,0.001,0.035514719784259796
5636,5,0.001,0.033575545996427536
5637,5,0.001,0.03806765750050545
5638,5,0.001,0.04889213293790817
5639,5,0.001,0.03052164986729622
5640,5,0.001,0.05255788937211037
5641,5,0.001,0.037930864840745926
5642,5,0.001,0.02872893214225769
5643,5,0.001,0.049301065504550934
5644,5,0.001,0.04171079397201538
5645,5,0.001,0.06468644738197327
5646,5,0.001,0.08569598197937012
5647,5,0.001,0.03837805241346359
5648,5,0.001,0.0479130819439888
5649,5,0.001,0.051399506628513336
5650,5,0.001,0.04844491183757782
5651,5,0.001,0.04916050657629967
5652,5,0.001,0.044934190809726715
5653,5,0.001,0.03961766138672829
5654,5,0.001,0.03802428022027016
5655,5,0.001,0.05132509022951126
5656,5,0.001,0.07776579260826111
5657,5,0.001,0.0385010689496994
5658,5,0.001,0.04947340488433838
5659,5,0.001,0.038082435727119446
5660,5,0.001,0.04645667225122452
5661,5,0.001,0.05182258412241936
5662,5,0.001,0.039792321622371674
5663,5,0.001,0.042448990046978
5664,5,0.001,0.0460488498210907
5665,5,0.001,0.03547849506139755
5666,5,0.001,0.06667280197143555
5667,5,0.001,0.04947376996278763
5668,5,0.001,0.04457257688045502
5669,5,0.001,0.051688775420188904
5670,5,0.001,0.043764229863882065
5671,5,0.001,0.06883300840854645
5672,5,0.001,0.05192950367927551
5673,5,0.001,0.034424811601638794
5674,5,0.001,0.06516547501087189
5675,5,0.001,0.04688260704278946
5676,5,0.001,0.04654281213879585
5677,5,0.001,0.05129006505012512
5678,5,0.001,0.05401048809289932
5679,5,0.001,0.04106947407126427
5680,5,0.001,0.04918152093887329
5681,5,0.001,0.032848626375198364
5682,5,0.001,0.04031475633382797
5683,5,0.001,0.03824169188737869
5684,5,0.001,0.040298208594322205
5685,5,0.001,0.06146971136331558
5686,5,0.001,0.053278569132089615
5687,5,0.001,0.045855049043893814
5688,5,0.001,0.03845125436782837
5689,5,0.001,0.0461963452398777
5690,5,0.001,0.04416922479867935
5691,5,0.001,0.03111569583415985
5692,5,0.001,0.03485659509897232
5693,5,0.001,0.04659056290984154
5694,5,0.001,0.041446417570114136
5695,5,0.001,0.03570467233657837
5696,5,0.001,0.030392274260520935
5697,5,0.001,0.03467971459031105
5698,5,0.001,0.04138968884944916
5699,5,0.001,0.043317295610904694
5700,5,0.001,0.04405089467763901
5701,5,0.001,0.05345429480075836
5702,5,0.001,0.03478292375802994
5703,5,0.001,0.04346327483654022
5704,5,0.001,0.0403471514582634
5705,5,0.001,0.11258824914693832
5706,5,0.001,0.03288619592785835
5707,5,0.001,0.040303684771060944
5708,5,0.001,0.04369474947452545
5709,5,0.001,0.04419851303100586
5710,5,0.001,0.04000728577375412
5711,5,0.001,0.11800338327884674
5712,5,0.001,0.05226980149745941
5713,5,0.001,0.04694150388240814
5714,5,0.001,0.037996187806129456
5715,5,0.001,0.05099889636039734
5716,5,0.001,0.06922809034585953
5717,5,0.001,0.046989262104034424
5718,5,0.001,0.04459764063358307
5719,5,0.001,0.041481539607048035
5720,5,0.001,0.04904500022530556
5721,5,0.001,0.04209884628653526
5722,5,0.001,0.039203621447086334
5723,5,0.001,0.03931795805692673
5724,5,0.001,0.04931410774588585
5725,5,0.001,0.050349242985248566
5726,5,0.001,0.03917969763278961
5727,5,0.001,0.04505109041929245
5728,5,0.001,0.050542496144771576
5729,5,0.001,0.035377927124500275
5730,5,0.001,0.03866586089134216
5731,5,0.001,0.03931579738855362
5732,5,0.001,0.04023652896285057
5733,5,0.001,0.046458516269922256
5734,5,0.001,0.035332027822732925
5735,5,0.001,0.03736709803342819
5736,5,0.001,0.032266050577163696
5737,5,0.001,0.07252292335033417
5738,5,0.001,0.050338685512542725
5739,5,0.001,0.0486857071518898
5740,5,0.001,0.032327622175216675
5741,5,0.001,0.033424124121665955
5742,5,0.001,0.04143013805150986
5743,5,0.001,0.0462401807308197
5744,5,0.001,0.0358184352517128
5745,5,0.001,0.055538661777973175
5746,5,0.001,0.04250001534819603
5747,5,0.001,0.04339225962758064
5748,5,0.001,0.04918520525097847
5749,5,0.001,0.03463885560631752
5750,5,0.001,0.03444956988096237
5751,5,0.001,0.038021206855773926
5752,5,0.001,0.02814672887325287
5753,5,0.001,0.037505872547626495
5754,5,0.001,0.05422048643231392
5755,5,0.001,0.029376743361353874
5756,5,0.001,0.05334220826625824
5757,5,0.001,0.039877794682979584
5758,5,0.001,0.04523875564336777
5759,5,0.001,0.05427693948149681
5760,5,0.001,0.04563165456056595
5761,5,0.001,0.046273551881313324
5762,5,0.001,0.05781230702996254
5763,5,0.001,0.03816920518875122
5764,5,0.001,0.039430271834135056
5765,5,0.001,0.04658927023410797
5766,5,0.001,0.03900577872991562
5767,5,0.001,0.07848267257213593
5768,5,0.001,0.03661806881427765
5769,5,0.001,0.039527200162410736
5770,5,0.001,0.04204358160495758
5771,5,0.001,0.04148506373167038
5772,5,0.001,0.04916718602180481
5773,5,0.001,0.03608860820531845
5774,5,0.001,0.03989525884389877
5775,5,0.001,0.08546477556228638
5776,5,0.001,0.06181387975811958
5777,5,0.001,0.029168691486120224
5778,5,0.001,0.043031565845012665
5779,5,0.001,0.03722670301795006
5780,5,0.001,0.06252380460500717
5781,5,0.001,0.06489633023738861
5782,5,0.001,0.0520358569920063
5783,5,0.001,0.045693106949329376
5784,5,0.001,0.039339467883110046
5785,5,0.001,0.03927193582057953
5786,5,0.001,0.04725570231676102
5787,5,0.001,0.04394051432609558
