global_step,epoch,lr,train_loss_step
397,1,0.001,0.06106925010681152
398,1,0.001,0.07730410993099213
399,1,0.001,0.10233475267887115
400,1,0.001,0.07499249279499054
401,1,0.001,0.058353327214717865
402,1,0.001,0.07927323877811432
403,1,0.001,0.07139432430267334
404,1,0.001,0.09808529913425446
405,1,0.001,0.08024546504020691
406,1,0.001,0.08485143631696701
407,1,0.001,0.050823986530303955
408,1,0.001,0.06748465448617935
409,1,0.001,0.06792137771844864
410,1,0.001,0.06344779580831528
411,1,0.001,0.07887355983257294
412,1,0.001,0.07851839065551758
413,1,0.001,0.1145799532532692
414,1,0.001,0.055671826004981995
415,1,0.001,0.06084379181265831
416,1,0.001,0.06986182928085327
417,1,0.001,0.1369996964931488
418,1,0.001,0.06393315643072128
419,1,0.001,0.07469066232442856
420,1,0.001,0.07400225847959518
421,1,0.001,0.09239721298217773
422,1,0.001,0.06966762989759445
423,1,0.001,0.07042823731899261
424,1,0.001,0.06358630210161209
425,1,0.001,0.06442765891551971
426,1,0.001,0.06129422038793564
427,1,0.001,0.07535948604345322
428,1,0.001,0.052382905036211014
429,1,0.001,0.07335199415683746
430,1,0.001,0.1053043082356453
431,1,0.001,0.08849577605724335
432,1,0.001,0.07364493608474731
433,1,0.001,0.06053050607442856
434,1,0.001,0.10938931256532669
435,1,0.001,0.05923311412334442
436,1,0.001,0.07196172326803207
437,1,0.001,0.11315606534481049
438,1,0.001,0.1828855276107788
439,1,0.001,0.10672600567340851
440,1,0.001,0.06593771278858185
441,1,0.001,0.06494636833667755
442,1,0.001,0.07481472194194794
443,1,0.001,0.07268708199262619
444,1,0.001,0.08974631130695343
445,1,0.001,0.10856875032186508
446,1,0.001,0.06405258178710938
447,1,0.001,0.06248744577169418
448,1,0.001,0.06872707605361938
449,1,0.001,0.07764561474323273
450,1,0.001,0.09117138385772705
451,1,0.001,0.059314168989658356
452,1,0.001,0.062077466398477554
453,1,0.001,0.05567506328225136
454,1,0.001,0.09075304865837097
455,1,0.001,0.059205956757068634
456,1,0.001,0.07986847311258316
457,1,0.001,0.12731458246707916
458,1,0.001,0.07568961381912231
459,1,0.001,0.08993147313594818
460,1,0.001,0.1017734706401825
461,1,0.001,0.05214148014783859
462,1,0.001,0.08734092116355896
463,1,0.001,0.09308332204818726
464,1,0.001,0.06023061275482178
465,1,0.001,0.07790912687778473
466,1,0.001,0.05352308973670006
467,1,0.001,0.09834335744380951
468,1,0.001,0.11823701858520508
469,1,0.001,0.12480621784925461
470,1,0.001,0.08538603782653809
471,1,0.001,0.06311719119548798
472,1,0.001,0.06002841889858246
473,1,0.001,0.10955026000738144
474,1,0.001,0.06120768561959267
475,1,0.001,0.052904628217220306
476,1,0.001,0.10073770582675934
477,1,0.001,0.06738388538360596
478,1,0.001,0.06500197947025299
479,1,0.001,0.06239701062440872
480,1,0.001,0.09301996231079102
481,1,0.001,0.07640686631202698
482,1,0.001,0.06381672620773315
483,1,0.001,0.08406008780002594
484,1,0.001,0.08000122010707855
485,1,0.001,0.09387260675430298
486,1,0.001,0.06287692487239838
487,1,0.001,0.08808974921703339
488,1,0.001,0.09959964454174042
489,1,0.001,0.06520222872495651
490,1,0.001,0.08360187709331512
491,1,0.001,0.08235818147659302
492,1,0.001,0.15494367480278015
493,1,0.001,0.055454280227422714
494,1,0.001,0.054537929594516754
495,1,0.001,0.063017338514328
496,1,0.001,0.10539431869983673
497,1,0.001,0.060452550649642944
498,1,0.001,0.06701993942260742
499,1,0.001,0.05100545287132263
500,1,0.001,0.07358142733573914
501,1,0.001,0.11120335757732391
502,1,0.001,0.07844860106706619
503,1,0.001,0.07136684656143188
504,1,0.001,0.07850660383701324
505,1,0.001,0.047305040061473846
506,1,0.001,0.0599977970123291
507,1,0.001,0.05916333571076393
508,1,0.001,0.050723154097795486
509,1,0.001,0.06539202481508255
510,1,0.001,0.1091112494468689
511,1,0.001,0.06782789528369904
512,1,0.001,0.09434421360492706
513,1,0.001,0.0800078809261322
514,1,0.001,0.05232624709606171
515,1,0.001,0.08607371151447296
516,1,0.001,0.06082311272621155
517,1,0.001,0.07959199696779251
518,1,0.001,0.055408917367458344
519,1,0.001,0.057309236377477646
520,1,0.001,0.09813353419303894
521,1,0.001,0.065289705991745
522,1,0.001,0.07323217391967773
523,1,0.001,0.06504014134407043
524,1,0.001,0.07700444012880325
525,1,0.001,0.055381886661052704
526,1,0.001,0.12742969393730164
527,1,0.001,0.05602851137518883
528,1,0.001,0.07791341096162796
529,1,0.001,0.05769149214029312
530,1,0.001,0.1531502902507782
531,1,0.001,0.06531618535518646
532,1,0.001,0.060775093734264374
533,1,0.001,0.06026533246040344
534,1,0.001,0.056073278188705444
535,1,0.001,0.06426721811294556
536,1,0.001,0.06654397398233414
537,1,0.001,0.07547321915626526
538,1,0.001,0.09015518426895142
539,1,0.001,0.07815230637788773
540,1,0.001,0.06794756650924683
541,1,0.001,0.0829315185546875
542,1,0.001,0.05452293902635574
543,1,0.001,0.049444884061813354
544,1,0.001,0.13999903202056885
545,1,0.001,0.08962568640708923
546,1,0.001,0.0640777200460434
547,1,0.001,0.07560187578201294
548,1,0.001,0.08648748695850372
549,1,0.001,0.1838834583759308
550,1,0.001,0.10112732648849487
551,1,0.001,0.07573914527893066
552,1,0.001,0.0617288239300251
553,1,0.001,0.062339313328266144
554,1,0.001,0.06521971523761749
555,1,0.001,0.0679757297039032
556,1,0.001,0.05962420254945755
557,1,0.001,0.0674370676279068
558,1,0.001,0.05778247117996216
559,1,0.001,0.06464698910713196
560,1,0.001,0.0538458526134491
561,1,0.001,0.05890627205371857
562,1,0.001,0.06555230170488358
563,1,0.001,0.11420030891895294
564,1,0.001,0.17327401041984558
565,1,0.001,0.07427208125591278
566,1,0.001,0.060933370143175125
567,1,0.001,0.0760176032781601
568,1,0.001,0.0932186171412468
569,1,0.001,0.06536105275154114
570,1,0.001,0.06906948238611221
571,1,0.001,0.0732172429561615
572,1,0.001,0.11016197502613068
573,1,0.001,0.06403359770774841
574,1,0.001,0.07430260628461838
575,1,0.001,0.07442821562290192
576,1,0.001,0.06366617232561111
577,1,0.001,0.053944122046232224
578,1,0.001,0.05883539468050003
579,1,0.001,0.1804044544696808
580,1,0.001,0.0965312197804451
581,1,0.001,0.1307070553302765
582,1,0.001,0.04767763987183571
583,1,0.001,0.16229194402694702
584,1,0.001,0.0957026481628418
585,1,0.001,0.08889813721179962
586,1,0.001,0.06236898899078369
587,1,0.001,0.0653977245092392
588,1,0.001,0.07071489840745926
589,1,0.001,0.061661407351493835
590,1,0.001,0.10735061764717102
591,1,0.001,0.07151175290346146
592,1,0.001,0.08093045651912689
593,1,0.001,0.13558824360370636
594,1,0.001,0.05421626567840576
595,1,0.001,0.08861924707889557
596,1,0.001,0.06735285371541977
597,1,0.001,0.06946401298046112
598,1,0.001,0.07815492153167725
599,1,0.001,0.052967771887779236
600,1,0.001,0.05815306305885315
601,1,0.001,0.10782885551452637
602,1,0.001,0.07080638408660889
603,1,0.001,0.07369349896907806
604,1,0.001,0.05318620055913925
605,1,0.001,0.07577542215585709
606,1,0.001,0.06545618921518326
607,1,0.001,0.062223318964242935
608,1,0.001,0.07012929022312164
609,1,0.001,0.07183730602264404
610,1,0.001,0.07203344255685806
611,1,0.001,0.06471683830022812
612,1,0.001,0.04883193224668503
613,1,0.001,0.043326761573553085
614,1,0.001,0.04658283293247223
615,1,0.001,0.06600996106863022
616,1,0.001,0.05235403776168823
617,1,0.001,0.06122647598385811
618,1,0.001,0.14995843172073364
619,1,0.001,0.07624809443950653
620,1,0.001,0.05109868198633194
621,1,0.001,0.0663863867521286
622,1,0.001,0.06209936738014221
623,1,0.001,0.05338691174983978
624,1,0.001,0.18147626519203186
625,1,0.001,0.053629159927368164
626,1,0.001,0.09540393948554993
627,1,0.001,0.10174529254436493
628,1,0.001,0.05824323743581772
629,1,0.001,0.05556381493806839
630,1,0.001,0.06415309011936188
631,1,0.001,0.11552544683218002
632,1,0.001,0.06885223090648651
633,1,0.001,0.06134627014398575
634,1,0.001,0.0869358479976654
635,1,0.001,0.0658629909157753
636,1,0.001,0.11644932627677917
637,1,0.001,0.1444244682788849
638,1,0.001,0.05565328523516655
639,1,0.001,0.05985018610954285
640,1,0.001,0.07525643706321716
641,1,0.001,0.06513282656669617
642,1,0.001,0.07840985059738159
643,1,0.001,0.07998435199260712
644,1,0.001,0.06851209700107574
645,1,0.001,0.04819052293896675
646,1,0.001,0.08683416247367859
647,1,0.001,0.06354013085365295
648,1,0.001,0.06853598356246948
649,1,0.001,0.06430777162313461
650,1,0.001,0.06187863275408745
651,1,0.001,0.05546469986438751
652,1,0.001,0.05593037232756615
653,1,0.001,0.04626300930976868
654,1,0.001,0.053801268339157104
655,1,0.001,0.12294963747262955
656,1,0.001,0.11499885469675064
657,1,0.001,0.11329171806573868
658,1,0.001,0.05510907620191574
659,1,0.001,0.08926699310541153
660,1,0.001,0.06331939250230789
661,1,0.001,0.06374365091323853
662,1,0.001,0.08184164017438889
663,1,0.001,0.06971679627895355
664,1,0.001,0.07281472533941269
665,1,0.001,0.0824064165353775
666,1,0.001,0.058108631521463394
667,1,0.001,0.06470669060945511
668,1,0.001,0.06698283553123474
669,1,0.001,0.08128760755062103
670,1,0.001,0.0633435845375061
671,1,0.001,0.04532001540064812
672,1,0.001,0.07108638435602188
673,1,0.001,0.05718483775854111
674,1,0.001,0.05875028669834137
675,1,0.001,0.06801708042621613
676,1,0.001,0.059591084718704224
677,1,0.001,0.12267040461301804
678,1,0.001,0.0649113655090332
679,1,0.001,0.07749737799167633
680,1,0.001,0.0694570392370224
681,1,0.001,0.055162250995635986
682,1,0.001,0.04735226929187775
683,1,0.001,0.059832483530044556
684,1,0.001,0.07505737245082855
685,1,0.001,0.06363656371831894
686,1,0.001,0.09255511313676834
687,1,0.001,0.05206400901079178
688,1,0.001,0.04312709718942642
689,1,0.001,0.11191095411777496
690,1,0.001,0.16109111905097961
691,1,0.001,0.06465578079223633
692,1,0.001,0.07541117072105408
693,1,0.001,0.07465527951717377
694,1,0.001,0.08038853853940964
695,1,0.001,0.05443580821156502
696,1,0.001,0.06287921965122223
697,1,0.001,0.06834683567285538
698,1,0.001,0.06428954005241394
699,1,0.001,0.05933557450771332
700,1,0.001,0.056898657232522964
701,1,0.001,0.061250198632478714
702,1,0.001,0.1109650582075119
703,1,0.001,0.11339709162712097
704,1,0.001,0.09487546235322952
705,1,0.001,0.0525919608771801
706,1,0.001,0.09651094675064087
707,1,0.001,0.06743013858795166
708,1,0.001,0.06338989734649658
709,1,0.001,0.08824069797992706
710,1,0.001,0.061481453478336334
711,1,0.001,0.06465676426887512
712,1,0.001,0.08450178802013397
713,1,0.001,0.06781377643346786
714,1,0.001,0.08763289451599121
715,1,0.001,0.07199723273515701
716,1,0.001,0.06302578747272491
717,1,0.001,0.10776038467884064
718,1,0.001,0.14050456881523132
719,1,0.001,0.06503742933273315
720,1,0.001,0.08670251071453094
721,1,0.001,0.14976906776428223
722,1,0.001,0.12672461569309235
723,1,0.001,0.061627134680747986
724,1,0.001,0.051666293293237686
725,1,0.001,0.06417425721883774
726,1,0.001,0.0899185985326767
727,1,0.001,0.14790210127830505
728,1,0.001,0.05588275194168091
729,1,0.001,0.08002333343029022
730,1,0.001,0.0659024715423584
731,1,0.001,0.07043781131505966
732,1,0.001,0.061557587236166
733,1,0.001,0.05854616314172745
734,1,0.001,0.06165099889039993
735,1,0.001,0.11490751802921295
736,1,0.001,0.08378101885318756
737,1,0.001,0.062103286385536194
738,1,0.001,0.0673028975725174
739,1,0.001,0.07596926391124725
740,1,0.001,0.06529802083969116
741,1,0.001,0.06202392652630806
742,1,0.001,0.06486500799655914
743,1,0.001,0.08989176899194717
744,1,0.001,0.09804122149944305
745,1,0.001,0.05786178261041641
746,1,0.001,0.0693831741809845
747,1,0.001,0.06816447526216507
748,1,0.001,0.08514650166034698
749,1,0.001,0.0860130786895752
750,1,0.001,0.07669278979301453
751,1,0.001,0.09113775193691254
752,1,0.001,0.060388483107089996
753,1,0.001,0.06719203293323517
754,1,0.001,0.12274643033742905
755,1,0.001,0.05755423381924629
756,1,0.001,0.05769938603043556
757,1,0.001,0.05784602835774422
758,1,0.001,0.08169463276863098
759,1,0.001,0.09241241216659546
760,1,0.001,0.17142975330352783
761,1,0.001,0.05515284091234207
762,1,0.001,0.06787063926458359
763,1,0.001,0.06706026196479797
764,1,0.001,0.07457061111927032
765,1,0.001,0.10495102405548096
766,1,0.001,0.06713879108428955
767,1,0.001,0.07566311955451965
768,1,0.001,0.05985306575894356
769,1,0.001,0.0661834329366684
770,1,0.001,0.06223837286233902
771,1,0.001,0.16559965908527374
772,1,0.001,0.0522703155875206
773,1,0.001,0.06465953588485718
774,1,0.001,0.062166258692741394
775,1,0.001,0.05283189192414284
776,1,0.001,0.05607984960079193
777,1,0.001,0.05526422709226608
778,1,0.001,0.0635707676410675
779,1,0.001,0.06901697814464569
780,1,0.001,0.06734290719032288
781,1,0.001,0.0557597354054451
782,1,0.001,0.04110769182443619
783,1,0.001,0.04704193025827408
784,1,0.001,0.13299059867858887
785,1,0.001,0.09843424707651138
786,1,0.001,0.11529814451932907
787,1,0.001,0.06147244572639465
788,1,0.001,0.12008313834667206
789,1,0.001,0.0506470762193203
790,1,0.001,0.057350851595401764
791,1,0.001,0.13674381375312805
792,1,0.001,0.07531754672527313
793,1,0.001,0.05251411348581314
794,1,0.001,0.09299032390117645
795,1,0.001,0.06067553907632828
796,1,0.001,0.06070077419281006
797,1,0.001,0.05432558432221413
798,1,0.001,0.060897793620824814
799,1,0.001,0.08753618597984314
800,1,0.001,0.05522841215133667
801,1,0.001,0.07353606820106506
802,1,0.001,0.05568193644285202
803,1,0.001,0.05970115214586258
804,1,0.001,0.08980315923690796
805,1,0.001,0.06055711209774017
806,1,0.001,0.0549410805106163
807,1,0.001,0.08811818063259125
808,1,0.001,0.0905955582857132
809,1,0.001,0.0769369900226593
810,1,0.001,0.06519237905740738
811,1,0.001,0.05482623353600502
812,1,0.001,0.05806088075041771
813,1,0.001,0.06062214449048042
814,1,0.001,0.09305800497531891
815,1,0.001,0.04472719877958298
816,1,0.001,0.03925636410713196
817,1,0.001,0.07358768582344055
818,1,0.001,0.04855085164308548
819,1,0.001,0.07006370276212692
820,1,0.001,0.05149649828672409
