global_step,epoch,lr,train_loss_step
97,1,0.001,0.09160234779119492
98,1,0.001,0.10676352679729462
99,1,0.001,0.09815716743469238
100,1,0.001,0.08734408020973206
101,1,0.001,0.08251334726810455
102,1,0.001,0.10592544823884964
103,1,0.001,0.08308281004428864
104,1,0.001,0.06829895079135895
105,1,0.001,0.10542406141757965
106,1,0.001,0.09259794652462006
107,1,0.001,0.1773718297481537
108,1,0.001,0.16133558750152588
109,1,0.001,0.09928255528211594
110,1,0.001,0.08984144032001495
111,1,0.001,0.11193053424358368
112,1,0.001,0.18294279277324677
113,1,0.001,0.11413731426000595
114,1,0.001,0.09657002985477448
115,1,0.001,0.09127482771873474
116,1,0.001,0.08771950006484985
117,1,0.001,0.11912570148706436
118,1,0.001,0.10438072681427002
119,1,0.001,0.1355474591255188
120,1,0.001,0.1587037295103073
121,1,0.001,0.1463514119386673
122,1,0.001,0.10757093131542206
123,1,0.001,0.12270314991474152
124,1,0.001,0.10961887240409851
125,1,0.001,0.0875079482793808
126,1,0.001,0.07949072122573853
127,1,0.001,0.10720205307006836
128,1,0.001,0.08112097531557083
129,1,0.001,0.10619882494211197
130,1,0.001,0.07942987978458405
131,1,0.001,0.15272894501686096
132,1,0.001,0.16588281095027924
133,1,0.001,0.08798070251941681
134,1,0.001,0.14056965708732605
135,1,0.001,0.15453574061393738
136,1,0.001,0.10292357206344604
137,1,0.001,0.08636947721242905
138,1,0.001,0.08437003940343857
139,1,0.001,0.1001800149679184
140,1,0.001,0.1500634253025055
141,1,0.001,0.08589798212051392
142,1,0.001,0.12087580561637878
143,1,0.001,0.09661594033241272
144,1,0.001,0.0915861651301384
145,1,0.001,0.0809321254491806
146,1,0.001,0.10081889480352402
147,1,0.001,0.1428331732749939
148,1,0.001,0.17870312929153442
149,1,0.001,0.09973102062940598
150,1,0.001,0.11657404154539108
151,1,0.001,0.09476529061794281
152,1,0.001,0.12977004051208496
153,1,0.001,0.09770485758781433
154,1,0.001,0.07175992429256439
155,1,0.001,0.08736784011125565
156,1,0.001,0.12918758392333984
157,1,0.001,0.08169974386692047
158,1,0.001,0.09072651714086533
159,1,0.001,0.113144151866436
160,1,0.001,0.08908422291278839
161,1,0.001,0.10261542350053787
162,1,0.001,0.1177980825304985
163,1,0.001,0.10766550898551941
164,1,0.001,0.10384022444486618
165,1,0.001,0.18423175811767578
166,1,0.001,0.1238301694393158
167,1,0.001,0.12782564759254456
168,1,0.001,0.1097944974899292
169,1,0.001,0.09832774102687836
170,1,0.001,0.09049870073795319
171,1,0.001,0.08979275822639465
172,1,0.001,0.09045872092247009
173,1,0.001,0.07572099566459656
174,1,0.001,0.09664420038461685
175,1,0.001,0.15312698483467102
176,1,0.001,0.13087806105613708
177,1,0.001,0.11774922907352448
178,1,0.001,0.08561910688877106
179,1,0.001,0.12251365184783936
180,1,0.001,0.11868172138929367
181,1,0.001,0.1040225625038147
182,1,0.001,0.11016499996185303
183,1,0.001,0.2230704128742218
184,1,0.001,0.19129320979118347
185,1,0.001,0.1169147714972496
186,1,0.001,0.13622117042541504
187,1,0.001,0.08401085436344147
188,1,0.001,0.06776167452335358
189,1,0.001,0.10409533977508545
190,1,0.001,0.08441688120365143
191,1,0.001,0.07992400974035263
192,1,0.001,0.11527541279792786
193,1,0.001,0.14116966724395752
194,1,0.001,0.08500170707702637
195,1,0.001,0.08683758974075317
196,1,0.001,0.059665217995643616
197,1,0.001,0.09059357643127441
198,1,0.001,0.0872662216424942
199,1,0.001,0.07920262962579727
200,1,0.001,0.07622909545898438
201,1,0.001,0.07156579196453094
202,1,0.001,0.0965457558631897
203,1,0.001,0.12246597558259964
204,1,0.001,0.07843287289142609
205,1,0.001,0.05984538421034813
206,1,0.001,0.1314246654510498
207,1,0.001,0.15664508938789368
208,1,0.001,0.1541711390018463
209,1,0.001,0.12493444979190826
210,1,0.001,0.13100329041481018
211,1,0.001,0.16251325607299805
212,1,0.001,0.0900193452835083
213,1,0.001,0.11029866337776184
214,1,0.001,0.10527710616588593
215,1,0.001,0.07096581161022186
216,1,0.001,0.09412681311368942
217,1,0.001,0.08322105556726456
218,1,0.001,0.09336850047111511
219,1,0.001,0.15414631366729736
220,1,0.001,0.1311226636171341
221,1,0.001,0.08645898848772049
222,1,0.001,0.10112521052360535
223,1,0.001,0.07082712650299072
224,1,0.001,0.07737087458372116
225,1,0.001,0.08709248900413513
226,1,0.001,0.08193959295749664
227,1,0.001,0.09029224514961243
228,1,0.001,0.09656830132007599
229,1,0.001,0.06593888998031616
230,1,0.001,0.16307507455348969
231,1,0.001,0.06240152567625046
232,1,0.001,0.0854983702301979
233,1,0.001,0.10542801022529602
234,1,0.001,0.21891111135482788
235,1,0.001,0.09563381969928741
236,1,0.001,0.05513041466474533
237,1,0.001,0.083461694419384
238,1,0.001,0.07036882638931274
239,1,0.001,0.06239945441484451
240,1,0.001,0.06805387884378433
241,1,0.001,0.11015251278877258
242,1,0.001,0.06816208362579346
243,1,0.001,0.07646626979112625
244,1,0.001,0.104224793612957
245,1,0.001,0.0797993540763855
246,1,0.001,0.13558724522590637
247,1,0.001,0.09807939827442169
248,1,0.001,0.08388835936784744
249,1,0.001,0.08406997472047806
250,1,0.001,0.06841392815113068
251,1,0.001,0.09908530861139297
252,1,0.001,0.08913952112197876
253,1,0.001,0.0713106244802475
254,1,0.001,0.06762458384037018
255,1,0.001,0.10693717747926712
256,1,0.001,0.07318565249443054
257,1,0.001,0.1305239200592041
258,1,0.001,0.06048715487122536
259,1,0.001,0.0703609436750412
260,1,0.001,0.14120957255363464
261,1,0.001,0.07868289947509766
262,1,0.001,0.06791768223047256
263,1,0.001,0.06974105536937714
264,1,0.001,0.09346277266740799
265,1,0.001,0.0775769054889679
266,1,0.001,0.07779589295387268
267,1,0.001,0.06798034906387329
268,1,0.001,0.07548515498638153
269,1,0.001,0.085524782538414
270,1,0.001,0.06725828349590302
271,1,0.001,0.13229310512542725
272,1,0.001,0.0985560268163681
273,1,0.001,0.06447965651750565
274,1,0.001,0.0744856745004654
275,1,0.001,0.1519644409418106
276,1,0.001,0.10433774441480637
277,1,0.001,0.06287956982851028
278,1,0.001,0.07730648666620255
279,1,0.001,0.1237230896949768
280,1,0.001,0.18592533469200134
281,1,0.001,0.08157065510749817
282,1,0.001,0.11498668044805527
283,1,0.001,0.07280580699443817
284,1,0.001,0.08419191092252731
285,1,0.001,0.07790356874465942
286,1,0.001,0.0644325390458107
287,1,0.001,0.04860810935497284
288,1,0.001,0.05987469106912613
289,1,0.001,0.26024508476257324
290,1,0.001,0.09496613591909409
291,1,0.001,0.06771457940340042
292,1,0.001,0.0668153315782547
293,1,0.001,0.07065929472446442
294,1,0.001,0.07193341851234436
295,1,0.001,0.07124598324298859
296,1,0.001,0.11277630180120468
297,1,0.001,0.11421234905719757
298,1,0.001,0.060687486082315445
299,1,0.001,0.07432226836681366
300,1,0.001,0.09452512860298157
301,1,0.001,0.10544632375240326
302,1,0.001,0.08038941770792007
303,1,0.001,0.11957650631666183
304,1,0.001,0.07620836794376373
305,1,0.001,0.0921606495976448
306,1,0.001,0.0947963148355484
307,1,0.001,0.10116998106241226
308,1,0.001,0.09757502377033234
309,1,0.001,0.10727905482053757
310,1,0.001,0.10025709122419357
311,1,0.001,0.10402612388134003
312,1,0.001,0.07856343686580658
313,1,0.001,0.15248903632164001
314,1,0.001,0.07998590916395187
315,1,0.001,0.09448729455471039
316,1,0.001,0.08631139248609543
317,1,0.001,0.17299675941467285
318,1,0.001,0.10840757191181183
319,1,0.001,0.14681610465049744
320,1,0.001,0.19127710163593292
321,1,0.001,0.10012489557266235
322,1,0.001,0.090187206864357
323,1,0.001,0.18512386083602905
324,1,0.001,0.0846673846244812
325,1,0.001,0.11609223484992981
326,1,0.001,0.095191091299057
327,1,0.001,0.06989648193120956
328,1,0.001,0.1596401035785675
329,1,0.001,0.08389606326818466
330,1,0.001,0.07280804961919785
331,1,0.001,0.07394333183765411
332,1,0.001,0.08802367746829987
333,1,0.001,0.08548737317323685
334,1,0.001,0.1485053151845932
335,1,0.001,0.24658261239528656
336,1,0.001,0.09302274882793427
337,1,0.001,0.07021839916706085
338,1,0.001,0.07788284868001938
339,1,0.001,0.16977405548095703
340,1,0.001,0.23667074739933014
341,1,0.001,0.10931559652090073
342,1,0.001,0.09353196620941162
343,1,0.001,0.11543666571378708
344,1,0.001,0.19320303201675415
345,1,0.001,0.10255476832389832
346,1,0.001,0.07875572144985199
347,1,0.001,0.09621964395046234
348,1,0.001,0.0876244604587555
349,1,0.001,0.08922028541564941
350,1,0.001,0.08583307266235352
351,1,0.001,0.16823247075080872
352,1,0.001,0.16561450064182281
353,1,0.001,0.1468336582183838
354,1,0.001,0.1281302273273468
355,1,0.001,0.146699458360672
356,1,0.001,0.09841392934322357
357,1,0.001,0.12850767374038696
358,1,0.001,0.1545640230178833
359,1,0.001,0.08659186959266663
360,1,0.001,0.0798775777220726
361,1,0.001,0.08231144398450851
362,1,0.001,0.10031332820653915
363,1,0.001,0.06739068776369095
364,1,0.001,0.08401092886924744
365,1,0.001,0.08288667351007462
366,1,0.001,0.0719500184059143
367,1,0.001,0.11272820830345154
368,1,0.001,0.1712302565574646
369,1,0.001,0.07079780101776123
370,1,0.001,0.07902131974697113
371,1,0.001,0.06736674159765244
372,1,0.001,0.10102386772632599
373,1,0.001,0.09601516276597977
374,1,0.001,0.08879441022872925
375,1,0.001,0.11243634670972824
376,1,0.001,0.06567231565713882
377,1,0.001,0.09083776921033859
378,1,0.001,0.13656632602214813
379,1,0.001,0.12100516259670258
380,1,0.001,0.0839020311832428
381,1,0.001,0.08748368918895721
382,1,0.001,0.18016232550144196
383,1,0.001,0.06845003366470337
384,1,0.001,0.12270110100507736
385,1,0.001,0.08739912509918213
386,1,0.001,0.08847557008266449
387,1,0.001,0.10817083716392517
388,1,0.001,0.07988353073596954
389,1,0.001,0.09011376649141312
390,1,0.001,0.10715767741203308
391,1,0.001,0.0898633822798729
392,1,0.001,0.16148944199085236
393,1,0.001,0.18013381958007812
394,1,0.001,0.08641763031482697
395,1,0.001,0.08813349902629852
396,1,0.001,0.06038936227560043
397,1,0.001,0.07338857650756836
398,1,0.001,0.08425179123878479
399,1,0.001,0.08123809099197388
400,1,0.001,0.0934024229645729
401,1,0.001,0.07978570461273193
402,1,0.001,0.09295082092285156
403,1,0.001,0.10799027979373932
404,1,0.001,0.12427452206611633
405,1,0.001,0.05805830657482147
406,1,0.001,0.07517261803150177
407,1,0.001,0.19714823365211487
408,1,0.001,0.06220052391290665
409,1,0.001,0.08749154955148697
410,1,0.001,0.09364288300275803
411,1,0.001,0.07280474901199341
412,1,0.001,0.14686566591262817
413,1,0.001,0.05948684364557266
414,1,0.001,0.11673027276992798
415,1,0.001,0.08248789608478546
416,1,0.001,0.09330320358276367
417,1,0.001,0.10575301200151443
418,1,0.001,0.10081147402524948
419,1,0.001,0.0752350240945816
420,1,0.001,0.08628302812576294
421,1,0.001,0.06915736198425293
422,1,0.001,0.07335364073514938
423,1,0.001,0.06460538506507874
424,1,0.001,0.10403414070606232
425,1,0.001,0.07601864635944366
426,1,0.001,0.07428352534770966
427,1,0.001,0.08359447866678238
428,1,0.001,0.0663055032491684
429,1,0.001,0.14005586504936218
430,1,0.001,0.10355550795793533
431,1,0.001,0.0788506269454956
432,1,0.001,0.15960252285003662
433,1,0.001,0.11933133006095886
434,1,0.001,0.09928329288959503
435,1,0.001,0.1287667155265808
436,1,0.001,0.10452551394701004
437,1,0.001,0.06887440383434296
438,1,0.001,0.09339417517185211
439,1,0.001,0.08640854060649872
440,1,0.001,0.08323536068201065
441,1,0.001,0.06655491888523102
442,1,0.001,0.09699161350727081
443,1,0.001,0.09714211523532867
444,1,0.001,0.06777502596378326
445,1,0.001,0.07115098834037781
446,1,0.001,0.06738225370645523
447,1,0.001,0.12430645525455475
448,1,0.001,0.08246175944805145
449,1,0.001,0.18060705065727234
450,1,0.001,0.05571100860834122
451,1,0.001,0.06363778561353683
452,1,0.001,0.07388246804475784
453,1,0.001,0.06301179528236389
454,1,0.001,0.10544994473457336
455,1,0.001,0.06487952917814255
456,1,0.001,0.10948683321475983
457,1,0.001,0.12665921449661255
458,1,0.001,0.07418420910835266
459,1,0.001,0.08251723647117615
460,1,0.001,0.07840129733085632
461,1,0.001,0.11065033078193665
462,1,0.001,0.11460219323635101
463,1,0.001,0.08062857389450073
464,1,0.001,0.06953346729278564
465,1,0.001,0.09146328270435333
466,1,0.001,0.09825831651687622
467,1,0.001,0.09582144021987915
468,1,0.001,0.1497577726840973
469,1,0.001,0.06314866244792938
470,1,0.001,0.1323983073234558
471,1,0.001,0.07093429565429688
472,1,0.001,0.09176407754421234
473,1,0.001,0.07749488949775696
474,1,0.001,0.06122944504022598
475,1,0.001,0.0773422047495842
476,1,0.001,0.07969468832015991
477,1,0.001,0.10327716171741486
478,1,0.001,0.06087455898523331
479,1,0.001,0.09206776320934296
480,1,0.001,0.08007799088954926
481,1,0.001,0.05609091371297836
482,1,0.001,0.0535789392888546
483,1,0.001,0.13911938667297363
484,1,0.001,0.04831310361623764
485,1,0.001,0.06499914824962616
486,1,0.001,0.07419894635677338
487,1,0.001,0.059209682047367096
488,1,0.001,0.06840452551841736
489,1,0.001,0.0876096710562706
490,1,0.001,0.05994049832224846
491,1,0.001,0.07696749269962311
492,1,0.001,0.06359745562076569
493,1,0.001,0.06503872573375702
494,1,0.001,0.059938207268714905
495,1,0.001,0.19545578956604004
496,1,0.001,0.12884938716888428
497,1,0.001,0.17326538264751434
498,1,0.001,0.14637887477874756
499,1,0.001,0.06006328761577606
500,1,0.001,0.07360543310642242
501,1,0.001,0.08022938668727875
502,1,0.001,0.1265397071838379
503,1,0.001,0.0767408162355423
504,1,0.001,0.0830046683549881
505,1,0.001,0.1298808604478836
506,1,0.001,0.12541332840919495
507,1,0.001,0.07011784613132477
508,1,0.001,0.07168105989694595
509,1,0.001,0.06746277958154678
510,1,0.001,0.12963607907295227
511,1,0.001,0.06893283873796463
512,1,0.001,0.09769704192876816
513,1,0.001,0.15995106101036072
514,1,0.001,0.22235655784606934
515,1,0.001,0.07864993810653687
516,1,0.001,0.08342026174068451
517,1,0.001,0.06693074107170105
518,1,0.001,0.058868084102869034
519,1,0.001,0.08865334093570709
520,1,0.001,0.0656096339225769
521,1,0.001,0.09253616631031036
522,1,0.001,0.16622143983840942
523,1,0.001,0.06121279299259186
524,1,0.001,0.1017763763666153
525,1,0.001,0.062430594116449356
526,1,0.001,0.13299936056137085
527,1,0.001,0.0604567676782608
528,1,0.001,0.0699697881937027
529,1,0.001,0.12700951099395752
530,1,0.001,0.10064233839511871
531,1,0.001,0.13957011699676514
532,1,0.001,0.0895770937204361
533,1,0.001,0.10687381029129028
534,1,0.001,0.0580044761300087
535,1,0.001,0.06834837794303894
536,1,0.001,0.06671931594610214
537,1,0.001,0.07921360433101654
538,1,0.001,0.06067190319299698
539,1,0.001,0.10596714168787003
540,1,0.001,0.06964516639709473
541,1,0.001,0.08239629864692688
542,1,0.001,0.07551180571317673
543,1,0.001,0.10776040703058243
544,1,0.001,0.08517368137836456
545,1,0.001,0.0723976269364357
546,1,0.001,0.07630865275859833
547,1,0.001,0.0756000354886055
548,1,0.001,0.08251909911632538
549,1,0.001,0.07397866994142532
550,1,0.001,0.049690958112478256
551,1,0.001,0.04719728231430054
552,1,0.001,0.05863180756568909
553,1,0.001,0.15664997696876526
554,1,0.001,0.05264616012573242
555,1,0.001,0.07010120153427124
556,1,0.001,0.06251484900712967
557,1,0.001,0.07277819514274597
558,1,0.001,0.06286033987998962
559,1,0.001,0.07804480940103531
560,1,0.001,0.0720510333776474
561,1,0.001,0.04897241294384003
562,1,0.001,0.07524481415748596
563,1,0.001,0.06684038788080215
564,1,0.001,0.06416395306587219
565,1,0.001,0.053895361721515656
566,1,0.001,0.06281335651874542
567,1,0.001,0.09376925975084305
568,1,0.001,0.07810395956039429
569,1,0.001,0.08790100365877151
570,1,0.001,0.062071289867162704
571,1,0.001,0.12338542938232422
572,1,0.001,0.05405480042099953
573,1,0.001,0.0671926885843277
574,1,0.001,0.07122954726219177
575,1,0.001,0.06053603067994118
576,1,0.001,0.08710885047912598
577,1,0.001,0.08098827302455902
578,1,0.001,0.11530405282974243
579,1,0.001,0.09214989840984344
580,1,0.001,0.13638299703598022
581,1,0.001,0.07717163860797882
582,1,0.001,0.09240205585956573
583,1,0.001,0.07172166556119919
584,1,0.001,0.058049872517585754
585,1,0.001,0.06322726607322693
586,1,0.001,0.0898892730474472
587,1,0.001,0.09641914814710617
588,1,0.001,0.0674731433391571
589,1,0.001,0.0780530720949173
590,1,0.001,0.06013662368059158
591,1,0.001,0.1177295595407486
592,1,0.001,0.06655167788267136
593,1,0.001,0.06878745555877686
594,1,0.001,0.05657722055912018
595,1,0.001,0.06316496431827545
596,1,0.001,0.08109666407108307
597,1,0.001,0.08977684378623962
598,1,0.001,0.12089172005653381
599,1,0.001,0.07800865173339844
600,1,0.001,0.16543860733509064
601,1,0.001,0.05625287443399429
602,1,0.001,0.08740423619747162
603,1,0.001,0.06933450698852539
604,1,0.001,0.08705981075763702
605,1,0.001,0.07069554924964905
606,1,0.001,0.1725652813911438
607,1,0.001,0.0735490620136261
608,1,0.001,0.07591815292835236
609,1,0.001,0.05864653363823891
610,1,0.001,0.10263382643461227
611,1,0.001,0.06529456377029419
612,1,0.001,0.07176929712295532
613,1,0.001,0.08235014975070953
614,1,0.001,0.07344859838485718
615,1,0.001,0.08567313849925995
616,1,0.001,0.06737840920686722
617,1,0.001,0.10438999533653259
618,1,0.001,0.05136355012655258
619,1,0.001,0.13253521919250488
620,1,0.001,0.0843152105808258
621,1,0.001,0.06721771508455276
622,1,0.001,0.071902334690094
623,1,0.001,0.0945735052227974
624,1,0.001,0.09012624621391296
625,1,0.001,0.10292555391788483
626,1,0.001,0.09181415289640427
627,1,0.001,0.06409576535224915
628,1,0.001,0.07301582396030426
629,1,0.001,0.08093687891960144
630,1,0.001,0.07696175575256348
631,1,0.001,0.08260670304298401
632,1,0.001,0.10528936237096786
633,1,0.001,0.1056903749704361
634,1,0.001,0.08761299401521683
635,1,0.001,0.07524827122688293
636,1,0.001,0.060664575546979904
637,1,0.001,0.0586295947432518
638,1,0.001,0.06649008393287659
639,1,0.001,0.06910146772861481
640,1,0.001,0.06007567048072815
641,1,0.001,0.07285287976264954
642,1,0.001,0.06664317846298218
643,1,0.001,0.10484492778778076
644,1,0.001,0.07252998650074005
645,1,0.001,0.07519912719726562
646,1,0.001,0.19843043386936188
647,1,0.001,0.0765402689576149
648,1,0.001,0.09102238714694977
649,1,0.001,0.07769925892353058
650,1,0.001,0.0853361189365387
651,1,0.001,0.11577192693948746
652,1,0.001,0.07221797108650208
653,1,0.001,0.07767152786254883
654,1,0.001,0.07173322141170502
655,1,0.001,0.08827005326747894
656,1,0.001,0.08382011950016022
657,1,0.001,0.2502925395965576
658,1,0.001,0.06648872792720795
659,1,0.001,0.09137427806854248
660,1,0.001,0.06982028484344482
661,1,0.001,0.07635106146335602
662,1,0.001,0.0748455673456192
663,1,0.001,0.07445130497217178
664,1,0.001,0.05847618356347084
665,1,0.001,0.07691314071416855
666,1,0.001,0.05539482831954956
667,1,0.001,0.12565173208713531
668,1,0.001,0.0857369601726532
669,1,0.001,0.05889364331960678
670,1,0.001,0.07198518514633179
671,1,0.001,0.05852723494172096
672,1,0.001,0.14226935803890228
673,1,0.001,0.07900214940309525
674,1,0.001,0.06652640551328659
675,1,0.001,0.06957709789276123
676,1,0.001,0.05476025491952896
677,1,0.001,0.08120059967041016
678,1,0.001,0.0484205037355423
679,1,0.001,0.06855893135070801
680,1,0.001,0.05475545674562454
681,1,0.001,0.07648307830095291
682,1,0.001,0.05462758243083954
683,1,0.001,0.08648879826068878
684,1,0.001,0.05993105471134186
685,1,0.001,0.09354886412620544
686,1,0.001,0.20847567915916443
687,1,0.001,0.05952116847038269
688,1,0.001,0.13131748139858246
689,1,0.001,0.06114206463098526
690,1,0.001,0.10186178982257843
691,1,0.001,0.06353658437728882
692,1,0.001,0.04426603764295578
693,1,0.001,0.09290473908185959
694,1,0.001,0.06792853772640228
695,1,0.001,0.13083027303218842
696,1,0.001,0.0690334290266037
697,1,0.001,0.08624644577503204
698,1,0.001,0.06065989285707474
699,1,0.001,0.04862578585743904
700,1,0.001,0.06675975769758224
701,1,0.001,0.06814630329608917
702,1,0.001,0.09015311300754547
703,1,0.001,0.09316208958625793
704,1,0.001,0.05833020806312561
705,1,0.001,0.10928818583488464
706,1,0.001,0.09813801199197769
707,1,0.001,0.10320614278316498
708,1,0.001,0.07740198820829391
709,1,0.001,0.09035451710224152
710,1,0.001,0.10444758832454681
711,1,0.001,0.06564931571483612
712,1,0.001,0.08922930061817169
713,1,0.001,0.05038333684206009
714,1,0.001,0.06937332451343536
715,1,0.001,0.047428347170352936
716,1,0.001,0.059315841645002365
717,1,0.001,0.139341801404953
718,1,0.001,0.05146092176437378
719,1,0.001,0.06297042965888977
720,1,0.001,0.06283475458621979
721,1,0.001,0.06170711666345596
722,1,0.001,0.1335124671459198
723,1,0.001,0.05225168913602829
724,1,0.001,0.19342944025993347
725,1,0.001,0.07908694446086884
726,1,0.001,0.07041209191083908
727,1,0.001,0.11909089982509613
728,1,0.001,0.0688549131155014
729,1,0.001,0.07998952269554138
730,1,0.001,0.13288220763206482
731,1,0.001,0.14972490072250366
732,1,0.001,0.19040852785110474
733,1,0.001,0.06372764706611633
734,1,0.001,0.08036084473133087
735,1,0.001,0.08697214722633362
736,1,0.001,0.07181473076343536
737,1,0.001,0.06497954577207565
738,1,0.001,0.15707501769065857
739,1,0.001,0.07454808801412582
740,1,0.001,0.07884974032640457
741,1,0.001,0.07415493577718735
742,1,0.001,0.08729507029056549
743,1,0.001,0.1412906050682068
744,1,0.001,0.13778072595596313
745,1,0.001,0.10906453430652618
746,1,0.001,0.06562510132789612
747,1,0.001,0.05975344777107239
748,1,0.001,0.05838952958583832
749,1,0.001,0.05589624494314194
750,1,0.001,0.07607592642307281
751,1,0.001,0.05804380401968956
752,1,0.001,0.10054421424865723
753,1,0.001,0.09771089255809784
754,1,0.001,0.07949033379554749
755,1,0.001,0.08930942416191101
756,1,0.001,0.0664292573928833
757,1,0.001,0.09772621095180511
758,1,0.001,0.05962901562452316
759,1,0.001,0.058264002203941345
760,1,0.001,0.06169445440173149
761,1,0.001,0.07301214337348938
762,1,0.001,0.05840926617383957
763,1,0.001,0.05636158585548401
764,1,0.001,0.16882885992527008
765,1,0.001,0.1393660008907318
766,1,0.001,0.06710877269506454
767,1,0.001,0.052325353026390076
768,1,0.001,0.13918256759643555
769,1,0.001,0.09633713960647583
770,1,0.001,0.08565738052129745
771,1,0.001,0.06092134863138199
772,1,0.001,0.057642385363578796
773,1,0.001,0.1406504362821579
774,1,0.001,0.06505638360977173
775,1,0.001,0.07807384431362152
776,1,0.001,0.10064245760440826
777,1,0.001,0.07800064980983734
778,1,0.001,0.07418973743915558
779,1,0.001,0.05834376811981201
780,1,0.001,0.09704205393791199
781,1,0.001,0.0630899965763092
782,1,0.001,0.06399677693843842
783,1,0.001,0.07351946830749512
784,1,0.001,0.07150687277317047
785,1,0.001,0.055494606494903564
786,1,0.001,0.1148412749171257
787,1,0.001,0.09418553113937378
788,1,0.001,0.08041893690824509
789,1,0.001,0.14676210284233093
790,1,0.001,0.05386868864297867
791,1,0.001,0.06045085936784744
792,1,0.001,0.05671384930610657
793,1,0.001,0.14741724729537964
794,1,0.001,0.06544867902994156
795,1,0.001,0.11053404957056046
796,1,0.001,0.14081653952598572
797,1,0.001,0.06640519201755524
798,1,0.001,0.06898452341556549
799,1,0.001,0.05326616019010544
800,1,0.001,0.06379324942827225
801,1,0.001,0.05426977947354317
802,1,0.001,0.0684509351849556
803,1,0.001,0.07164081931114197
804,1,0.001,0.07450210303068161
805,1,0.001,0.07878635823726654
806,1,0.001,0.06760058552026749
807,1,0.001,0.09902113676071167
808,1,0.001,0.07379905879497528
809,1,0.001,0.05664699897170067
810,1,0.001,0.07657013833522797
811,1,0.001,0.05083862692117691
812,1,0.001,0.07088219374418259
813,1,0.001,0.04898363724350929
814,1,0.001,0.0838422179222107
815,1,0.001,0.05526086688041687
816,1,0.001,0.10850954055786133
817,1,0.001,0.08010834455490112
818,1,0.001,0.04851244390010834
819,1,0.001,0.062049414962530136
820,1,0.001,0.0452982522547245
821,1,0.001,0.11905183643102646
